Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
RNAA.SG01NAC34B0119ZZ9,2006.03,2653,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2007.03,2864,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2008.03,3047,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2009.03,3175,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2010.03,3308,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2011.03,3458,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2012.03,3508,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2013.03,3590,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2014.03,3875,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2015.03,3999,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2016.03,4219,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2017.03,4497,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2018.03,4842,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2019.03,5167,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2020.03,5492,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2021.03,5651,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2022.03,6111,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZ9,2023.03,6725,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Total All Industries,,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2000.03,142,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2001.03,150,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2002.03,162,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2003.03,175,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2004.03,190,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2005.03,206,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2006.03,207,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2007.03,239,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2008.03,249,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2009.03,254,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2010.03,260,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2011.03,293,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2012.03,320,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2013.03,331,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2014.03,348,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2015.03,363,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2016.03,388,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2017.03,427,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2018.03,452,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2019.03,476,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2020.03,507,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2021.03,495,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2022.03,546,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZA,2023.03,619,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,"GST on Production, Import Duties and Other Taxes",,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2000.03,2042,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2001.03,2184,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2002.03,2380,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2003.03,2475,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2004.03,2671,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2005.03,2867,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2006.03,2860,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2007.03,3103,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2008.03,3296,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2009.03,3429,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2010.03,3568,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2011.03,3751,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2012.03,3828,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2013.03,3921,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2014.03,4224,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2015.03,4362,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2016.03,4607,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2017.03,4925,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2018.03,5294,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2019.03,5643,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2020.03,6000,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2021.03,6145,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
RNAA.SG01NAC34B0119ZZB,2022.03,6657,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,Tasman/Nelson,Gross Domestic Product,,,Dollars,6
